condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,14,0,1,102,21.5,37.49,0.02,0.59,106,1438,Incorrect
incongruent_pointer_middle,14,1,1,102,50.04,80.93,0.06,1.27,106,3335,Incorrect
incongruent_pointer_middle,14,2,2,107,26.2,55.73,0.03,0.88,107,1575,Correct
incongruent_pointer_middle,14,3,2,100,82.56,63.13,0.09,0.99,100,1487,Correct
incongruent_pointer_middle,14,4,2,100,50.52,29.49,0.06,0.46,100,5544,Correct
incongruent_pointer_middle,14,5,2,100,44.33,36.64,0.05,0.58,107,3334,Incorrect
incongruent_pointer_middle,14,6,2,107,40.73,56.08,0.05,0.88,100,3761,Incorrect
incongruent_pointer_middle,14,7,1,102,53.18,73.82,0.06,1.16,102,4799,Correct
incongruent_pointer_middle,14,8,1,106,64.08,33.81,0.07,0.53,106,3575,Correct
incongruent_pointer_middle,14,9,1,102,19.14,37.85,0.02,0.59,102,3841,Correct
incongruent_pointer_middle,14,10,2,100,38.54,23.39,0.04,0.37,107,5301,Incorrect
incongruent_pointer_middle,14,11,1,106,73.1,44.19,0.08,0.69,102,7089,Incorrect
incongruent_pointer_middle,14,12,2,107,30.02,48.35,0.03,0.76,100,6157,Incorrect
incongruent_pointer_middle,14,13,1,106,70.58,57.45,0.08,0.9,106,1551,Correct
incongruent_pointer_middle,14,14,1,102,40.84,69.46,0.05,1.09,102,2876,Correct
incongruent_pointer_middle,14,15,1,106,33.86,11.27,0.04,0.18,106,4811,Correct
incongruent_pointer_middle,14,16,1,106,42.08,18.14,0.05,0.28,106,4183,Correct
incongruent_pointer_middle,14,17,1,106,56.81,46.38,0.06,0.73,106,1795,Correct
incongruent_pointer_middle,14,18,2,107,27.47,41.95,0.03,0.66,107,4776,Correct
incongruent_pointer_middle,14,19,1,106,75.21,64.02,0.08,1.01,102,4997,Incorrect
incongruent_pointer_middle,14,20,1,106,57.37,32.59,0.06,0.51,106,3301,Correct
incongruent_pointer_middle,14,21,2,107,17.75,32.24,0.02,0.51,100,2336,Incorrect
incongruent_pointer_middle,14,22,2,107,25.39,57.67,0.03,0.91,107,1721,Correct
incongruent_pointer_middle,14,23,2,100,65.96,48.8,0.07,0.77,100,1781,Correct
incongruent_pointer_middle,14,24,1,102,23.35,48.29,0.03,0.76,106,3005,Incorrect
incongruent_pointer_middle,14,25,1,106,57.93,26.76,0.06,0.42,106,4065,Correct
incongruent_pointer_middle,14,26,2,100,85.91,62.84,0.1,0.99,107,6002,Incorrect
incongruent_pointer_middle,14,27,2,107,63.94,75.41,0.07,1.18,107,2334,Correct
incongruent_pointer_middle,14,28,1,106,40.38,20.93,0.05,0.33,106,2476,Correct
incongruent_pointer_middle,14,29,2,100,84.17,67.64,0.09,1.06,100,2369,Correct
incongruent_pointer_middle,14,30,1,102,22.37,44.63,0.03,0.7,106,4307,Incorrect
incongruent_pointer_middle,14,31,1,102,44.91,71.89,0.05,1.13,102,1289,Correct
incongruent_pointer_middle,14,32,1,106,83.03,57.35,0.09,0.9,106,1739,Correct
incongruent_pointer_middle,14,33,2,107,13.52,30.52,0.02,0.48,100,1460,Incorrect
incongruent_pointer_middle,14,34,2,100,66.13,32.83,0.07,0.52,100,2953,Correct
incongruent_pointer_middle,14,35,2,107,17.27,36.56,0.02,0.57,107,2574,Correct
incongruent_pointer_middle,14,36,1,106,70.83,48.69,0.08,0.76,106,5766,Correct
incongruent_pointer_middle,14,37,1,106,65.75,42.73,0.07,0.67,106,1045,Correct
incongruent_pointer_middle,14,38,2,100,59.35,40.03,0.07,0.63,107,2055,Incorrect
incongruent_pointer_middle,14,39,2,107,27.75,40.94,0.03,0.64,107,2431,Correct
incongruent_pointer_middle,14,40,1,106,32.25,19.53,0.04,0.31,102,5572,Incorrect
incongruent_pointer_middle,14,41,2,100,64.25,43.69,0.07,0.69,107,3728,Incorrect
incongruent_pointer_middle,14,42,1,106,55.7,34.06,0.06,0.54,106,7899,Correct
incongruent_pointer_middle,14,43,1,102,44.37,56.67,0.05,0.89,106,1082,Incorrect
incongruent_pointer_middle,14,44,2,100,52.63,20.91,0.06,0.33,100,4398,Correct
incongruent_pointer_middle,14,45,2,107,26.86,57.38,0.03,0.9,107,1258,Correct
incongruent_pointer_middle,14,46,1,102,36.65,66.0,0.04,1.04,102,8207,Correct
incongruent_pointer_middle,14,47,2,100,73.45,44.9,0.08,0.71,107,1067,Incorrect
incongruent_pointer_middle,14,48,1,106,37.0,16.8,0.04,0.26,102,2008,Incorrect
incongruent_pointer_middle,14,49,1,106,69.02,59.19,0.08,0.93,102,1532,Incorrect
incongruent_pointer_middle,14,50,2,107,57.9,75.11,0.06,1.18,100,1225,Incorrect
incongruent_pointer_middle,14,51,1,106,49.43,29.27,0.06,0.46,106,1162,Correct
incongruent_pointer_middle,14,52,2,107,22.05,43.45,0.02,0.68,100,1684,Incorrect
incongruent_pointer_middle,14,53,2,107,22.96,44.53,0.03,0.7,107,1428,Correct
incongruent_pointer_middle,14,54,2,100,58.33,49.46,0.07,0.78,107,7315,Incorrect
incongruent_pointer_middle,14,55,1,102,61.85,79.24,0.07,1.24,106,2117,Incorrect
incongruent_pointer_middle,14,56,1,102,31.29,53.63,0.04,0.84,102,2348,Correct
incongruent_pointer_middle,14,57,1,102,44.67,73.17,0.05,1.15,102,624,Correct
incongruent_pointer_middle,14,58,1,102,38.18,47.73,0.04,0.75,106,1766,Incorrect
incongruent_pointer_middle,14,59,2,107,15.34,41.66,0.02,0.65,107,3204,Correct
incongruent_pointer_middle,14,60,2,107,32.52,52.23,0.04,0.82,107,1412,Correct
incongruent_pointer_middle,14,61,1,106,39.8,30.43,0.04,0.48,106,5499,Correct
incongruent_pointer_middle,14,62,1,102,49.02,58.41,0.05,0.92,106,904,Incorrect
incongruent_pointer_middle,14,63,1,102,12.94,33.22,0.01,0.52,106,1201,Incorrect
incongruent_pointer_middle,14,64,1,102,11.53,36.38,0.01,0.57,102,1278,Correct
incongruent_pointer_middle,14,65,2,107,28.25,48.93,0.03,0.77,107,1839,Correct
incongruent_pointer_middle,14,66,1,102,47.84,75.42,0.05,1.18,106,5177,Incorrect
incongruent_pointer_middle,14,67,1,102,29.21,55.07,0.03,0.86,102,1162,Correct
incongruent_pointer_middle,14,68,1,106,45.48,32.16,0.05,0.51,106,1438,Correct
incongruent_pointer_middle,14,69,1,102,45.96,70.82,0.05,1.11,102,1502,Correct
incongruent_pointer_middle,14,70,2,107,40.72,69.14,0.05,1.09,107,3576,Correct
incongruent_pointer_middle,14,71,1,106,54.77,41.57,0.06,0.65,106,3986,Correct
incongruent_pointer_middle,14,72,1,102,28.42,47.58,0.03,0.75,102,804,Correct
incongruent_pointer_middle,14,73,2,100,62.07,45.61,0.07,0.72,107,1661,Incorrect
incongruent_pointer_middle,14,74,1,106,82.82,60.58,0.09,0.95,106,2429,Correct
incongruent_pointer_middle,14,75,2,107,12.32,34.57,0.01,0.54,100,1124,Incorrect
incongruent_pointer_middle,14,76,1,106,76.05,57.31,0.09,0.9,106,2056,Correct
incongruent_pointer_middle,14,77,2,107,35.61,54.18,0.04,0.85,107,1280,Correct
incongruent_pointer_middle,14,78,1,106,44.22,22.94,0.05,0.36,106,1447,Correct
incongruent_pointer_middle,14,79,1,102,62.07,73.93,0.07,1.16,106,1620,Incorrect
incongruent_pointer_middle,14,80,1,106,63.9,46.1,0.07,0.72,106,1245,Correct
incongruent_pointer_middle,14,81,1,106,45.69,36.85,0.05,0.58,106,3646,Correct
incongruent_pointer_middle,14,82,1,106,77.59,46.33,0.09,0.73,102,1808,Incorrect
incongruent_pointer_middle,14,83,1,102,25.79,43.13,0.03,0.68,102,989,Correct
incongruent_pointer_middle,14,84,1,102,49.56,67.7,0.06,1.06,106,1835,Incorrect
incongruent_pointer_middle,14,85,2,107,61.65,79.54,0.07,1.25,107,3348,Correct
incongruent_pointer_middle,14,86,2,107,65.68,78.42,0.07,1.23,107,1081,Correct
incongruent_pointer_middle,14,87,1,106,54.29,44.4,0.06,0.7,106,2376,Correct
incongruent_pointer_middle,14,88,1,106,64.18,40.63,0.07,0.64,106,1809,Correct
incongruent_pointer_middle,14,89,2,107,20.93,48.61,0.02,0.76,107,1957,Correct
incongruent_pointer_middle,14,90,1,102,53.62,61.26,0.06,0.96,106,1086,Incorrect
incongruent_pointer_middle,14,91,2,107,55.96,66.11,0.06,1.04,100,2943,Incorrect
incongruent_pointer_middle,14,92,1,106,43.23,18.77,0.05,0.29,106,2480,Correct
incongruent_pointer_middle,14,93,2,107,34.64,55.19,0.04,0.87,107,1331,Correct
incongruent_pointer_middle,14,94,2,100,37.45,22.26,0.04,0.35,107,1244,Incorrect
incongruent_pointer_middle,14,95,1,102,51.15,63.05,0.06,0.99,106,1221,Incorrect
incongruent_pointer_middle,14,96,2,100,80.64,60.07,0.09,0.94,107,1587,Incorrect
incongruent_pointer_middle,14,97,1,106,64.42,35.72,0.07,0.56,102,1807,Incorrect
incongruent_pointer_middle,14,98,1,106,71.77,44.45,0.08,0.7,106,1479,Correct
incongruent_pointer_middle,14,99,2,100,52.49,37.23,0.06,0.58,107,1158,Incorrect
incongruent_pointer_middle,14,100,2,107,57.46,82.23,0.06,1.29,107,2594,Correct
incongruent_pointer_middle,14,101,1,106,80.34,53.33,0.09,0.84,102,2254,Incorrect
incongruent_pointer_middle,14,102,2,100,40.6,18.35,0.05,0.29,107,1278,Incorrect
incongruent_pointer_middle,14,103,1,102,46.09,77.67,0.05,1.22,106,1481,Incorrect
incongruent_pointer_middle,14,104,1,106,58.24,38.55,0.07,0.61,106,3071,Correct
incongruent_pointer_middle,14,105,2,100,70.39,53.4,0.08,0.84,100,3227,Correct
incongruent_pointer_middle,14,106,1,102,35.15,58.2,0.04,0.91,102,1352,Correct
incongruent_pointer_middle,14,107,2,107,51.37,62.58,0.06,0.98,100,3342,Incorrect
incongruent_pointer_middle,14,108,2,100,69.34,39.39,0.08,0.62,107,1461,Incorrect
incongruent_pointer_middle,14,109,2,100,59.01,48.63,0.07,0.76,100,904,Correct
incongruent_pointer_middle,14,110,1,106,31.8,15.28,0.04,0.24,102,2971,Incorrect
incongruent_pointer_middle,14,111,2,100,60.23,46.24,0.07,0.73,100,2862,Correct
incongruent_pointer_middle,14,112,1,106,48.18,38.03,0.05,0.6,102,1740,Incorrect
incongruent_pointer_middle,14,113,2,107,24.79,42.54,0.03,0.67,100,779,Incorrect
incongruent_pointer_middle,14,114,1,106,77.13,57.77,0.09,0.91,106,772,Correct
incongruent_pointer_middle,14,115,2,107,15.64,43.17,0.02,0.68,107,2035,Correct
incongruent_pointer_middle,14,116,1,106,73.02,43.39,0.08,0.68,106,2359,Correct
incongruent_pointer_middle,14,117,2,107,61.15,71.62,0.07,1.12,107,2450,Correct
incongruent_pointer_middle,14,118,1,106,79.06,58.82,0.09,0.92,106,1205,Correct
incongruent_pointer_middle,14,119,2,107,14.47,43.43,0.02,0.68,107,2120,Correct
incongruent_pointer_middle,14,120,1,106,70.65,43.4,0.08,0.68,106,865,Correct
incongruent_pointer_middle,14,121,1,106,80.74,54.78,0.09,0.86,106,761,Correct
incongruent_pointer_middle,14,122,1,106,83.4,56.85,0.09,0.89,106,756,Correct
incongruent_pointer_middle,14,123,2,100,44.33,17.76,0.05,0.28,107,1411,Incorrect
incongruent_pointer_middle,14,124,1,106,77.74,54.99,0.09,0.86,106,1123,Correct
incongruent_pointer_middle,14,125,2,107,38.28,51.35,0.04,0.81,107,1990,Correct
incongruent_pointer_middle,14,126,1,106,65.24,33.72,0.07,0.53,106,961,Correct
incongruent_pointer_middle,14,127,1,102,41.04,73.42,0.05,1.15,102,1309,Correct
incongruent_pointer_middle,14,128,2,107,38.22,46.07,0.04,0.72,107,2569,Correct
incongruent_pointer_middle,14,129,2,100,76.43,64.65,0.09,1.02,100,793,Correct
incongruent_pointer_middle,14,130,1,106,56.31,49.18,0.06,0.77,106,817,Correct
incongruent_pointer_middle,14,131,2,100,72.39,47.88,0.08,0.75,100,5633,Correct
incongruent_pointer_middle,14,132,2,100,61.84,36.72,0.07,0.58,107,1622,Incorrect
incongruent_pointer_middle,14,133,2,100,75.88,54.68,0.08,0.86,100,3877,Correct
incongruent_pointer_middle,14,134,1,106,59.05,33.72,0.07,0.53,106,1230,Correct
incongruent_pointer_middle,14,135,2,100,76.01,52.45,0.09,0.82,100,1361,Correct
incongruent_pointer_middle,14,136,1,102,48.54,60.92,0.05,0.96,102,3129,Correct
incongruent_pointer_middle,14,137,2,100,74.71,55.32,0.08,0.87,100,2235,Correct
incongruent_pointer_middle,14,138,2,100,39.46,15.31,0.04,0.24,107,1513,Incorrect
incongruent_pointer_middle,14,139,2,107,57.32,83.11,0.06,1.31,100,1718,Incorrect
incongruent_pointer_middle,14,140,1,102,38.97,49.03,0.04,0.77,106,1737,Incorrect
incongruent_pointer_middle,14,141,1,106,34.63,12.25,0.04,0.19,106,1326,Correct
incongruent_pointer_middle,14,142,1,102,30.33,44.89,0.03,0.71,102,1165,Correct
incongruent_pointer_middle,14,143,2,100,49.44,41.02,0.06,0.64,107,1500,Incorrect
incongruent_pointer_middle,14,144,2,100,51.32,33.41,0.06,0.52,100,983,Correct
incongruent_pointer_middle,14,145,1,106,48.41,24.46,0.05,0.38,102,2593,Incorrect
incongruent_pointer_middle,14,146,2,100,79.4,59.22,0.09,0.93,107,1308,Incorrect
incongruent_pointer_middle,14,147,2,100,43.25,35.66,0.05,0.56,100,1523,Correct
incongruent_pointer_middle,14,148,2,107,59.23,82.2,0.07,1.29,107,3266,Correct
incongruent_pointer_middle,14,149,1,106,48.97,27.69,0.05,0.43,106,1783,Correct
incongruent_pointer_middle,14,150,2,107,13.05,36.54,0.01,0.57,107,3067,Correct
incongruent_pointer_middle,14,151,2,107,45.42,69.11,0.05,1.09,100,2339,Incorrect
incongruent_pointer_middle,14,152,1,106,46.63,29.22,0.05,0.46,106,1393,Correct
incongruent_pointer_middle,14,153,2,107,48.89,68.93,0.05,1.08,107,977,Correct
incongruent_pointer_middle,14,154,2,107,27.23,39.87,0.03,0.63,107,5159,Correct
incongruent_pointer_middle,14,155,1,102,13.86,41.33,0.02,0.65,102,1418,Correct
incongruent_pointer_middle,14,156,1,102,66.06,81.89,0.07,1.29,106,1077,Incorrect
incongruent_pointer_middle,14,157,1,102,26.66,54.03,0.03,0.85,106,1230,Incorrect
incongruent_pointer_middle,14,158,2,100,79.15,56.67,0.09,0.89,100,1154,Correct
incongruent_pointer_middle,14,159,2,100,64.28,45.18,0.07,0.71,107,915,Incorrect
incongruent_pointer_middle,14,160,1,106,35.69,13.58,0.04,0.21,102,1479,Incorrect
incongruent_pointer_middle,14,161,2,100,86.35,69.22,0.1,1.09,100,1286,Correct
incongruent_pointer_middle,14,162,1,102,42.14,51.84,0.05,0.81,106,1327,Incorrect
incongruent_pointer_middle,14,163,2,107,62.18,72.99,0.07,1.15,100,1115,Incorrect
incongruent_pointer_middle,14,164,2,107,29.99,42.62,0.03,0.67,100,2218,Incorrect
incongruent_pointer_middle,14,165,2,107,31.9,57.06,0.04,0.9,107,1010,Correct
incongruent_pointer_middle,14,166,1,102,41.51,56.19,0.05,0.88,102,1122,Correct
incongruent_pointer_middle,14,167,2,107,21.21,44.9,0.02,0.71,107,1932,Correct
incongruent_pointer_middle,14,168,1,102,14.92,44.14,0.02,0.69,102,2756,Correct
incongruent_pointer_middle,14,169,2,107,17.68,34.3,0.02,0.54,100,2616,Incorrect
incongruent_pointer_middle,14,170,1,106,69.56,55.04,0.08,0.86,106,937,Correct
incongruent_pointer_middle,14,171,1,102,37.96,70.96,0.04,1.11,102,2499,Correct
incongruent_pointer_middle,14,172,1,102,55.8,84.29,0.06,1.32,106,1526,Incorrect
incongruent_pointer_middle,14,173,1,102,51.39,81.06,0.06,1.27,102,911,Correct
incongruent_pointer_middle,14,174,1,106,54.39,42.65,0.06,0.67,102,1516,Incorrect
incongruent_pointer_middle,14,175,2,100,51.06,20.35,0.06,0.32,107,1041,Incorrect
incongruent_pointer_middle,14,176,2,100,86.43,63.9,0.1,1.0,100,705,Correct
incongruent_pointer_middle,14,177,1,102,41.63,67.05,0.05,1.05,106,1388,Incorrect
incongruent_pointer_middle,14,178,1,102,19.56,37.68,0.02,0.59,102,911,Correct
incongruent_pointer_middle,14,179,2,100,64.8,53.03,0.07,0.83,100,2027,Correct
incongruent_pointer_middle,14,180,1,102,30.36,47.0,0.03,0.74,106,2659,Incorrect
incongruent_pointer_middle,14,181,2,107,25.57,39.79,0.03,0.63,107,970,Correct
incongruent_pointer_middle,14,182,2,100,78.36,55.17,0.09,0.87,100,641,Correct
incongruent_pointer_middle,14,183,1,102,22.91,39.19,0.03,0.62,106,1237,Incorrect
incongruent_pointer_middle,14,184,1,102,11.35,33.06,0.01,0.52,102,1023,Correct
incongruent_pointer_middle,14,185,2,107,28.46,43.66,0.03,0.69,107,1115,Correct
incongruent_pointer_middle,14,186,1,102,47.28,75.52,0.05,1.19,102,1253,Correct
incongruent_pointer_middle,14,187,1,106,76.1,65.06,0.09,1.02,102,1817,Incorrect
incongruent_pointer_middle,14,188,1,102,53.08,73.93,0.06,1.16,106,495,Incorrect
incongruent_pointer_middle,14,189,1,106,40.29,15.69,0.05,0.25,102,1236,Incorrect
incongruent_pointer_middle,14,190,2,107,62.54,86.96,0.07,1.37,107,1764,Correct
incongruent_pointer_middle,14,191,2,100,50.15,20.11,0.06,0.32,107,2122,Incorrect
incongruent_pointer_middle,14,192,2,100,39.82,23.94,0.04,0.38,100,837,Correct
incongruent_pointer_middle,14,193,1,102,50.69,62.11,0.06,0.98,106,3311,Incorrect
incongruent_pointer_middle,14,194,1,102,52.78,71.73,0.06,1.13,102,1100,Correct
incongruent_pointer_middle,14,195,1,102,55.44,85.0,0.06,1.34,102,754,Correct
incongruent_pointer_middle,14,196,1,102,56.74,84.15,0.06,1.32,102,643,Correct
incongruent_pointer_middle,14,197,1,106,49.36,40.88,0.06,0.64,106,1826,Correct
incongruent_pointer_middle,14,198,1,106,79.05,47.31,0.09,0.74,102,984,Incorrect
